matched_company,family_id,publication_number,earliest_date,assignee,title,country_code,cpc_codes
IBM,70279672,US-2020125695-A1,20200423,IBM,Detecting hotspots in physical design layout patterns utilizing hotspot detection model with data augmentation,US,G03F1/36;G06F30/398;G06N3/0418;G06K2009/3225;G06N3/0418;G06K9/6269;G06F17/5081;G06K9/6256;G06K9/3216;G03F7/705;G06F30/398;G06N3/045;G06F18/2411;G03F7/705;G06F18/214;G06N3/09;G06N3/0464;G06N3/08
IBM,66658068,US-10599805-B2,20200324,IBM,Superconducting quantum circuits layout design verification,US,G03F1/36;G06F30/367;G06F30/33;G06F30/39;G06F17/5081;G06F17/5068;G03F1/36;G06F17/5036;G06N10/00;G06F17/5022;G06F30/398;G06F30/398;G06F30/39
IBM,69641262,US-2020074276-A1,20200305,IBM,Providing Real-Time Predictive Feedback During Logic Design,US,G06F2119/12;G06F30/327;G06F2115/02;G06F30/34;G06F2111/04;G06F30/27;G06F2119/06;G06F30/327;G06N3/08;G06F2111/04;G06N3/08;G06F2217/06;G06N3/0427;G06F17/505;G06N3/0454;G06N3/045;G06N3/042;G06N3/045;G06N3/09;G06N3/0499;G06N3/08
IBM,69162992,US-10664640-B2,20200123,IBM,Coherent placement of slotline mode suppression structures in coplanar waveguides for quantum devices,US,G06F2119/10;G06F30/20;G06F2119/10;G06N10/00;G06F30/20;G06F30/392;G06F30/392;G06F30/392;G06F30/3308
IBM,69138405,US-10699044-B2,20200116,IBM,Integrated circuit design model splitting for formal verification,US,G06N5/013;G06F30/30;G06F30/367;G06N20/00;G06F2111/04;G06N20/00;G06F30/27;G06F30/33;G06F30/3323;G06F2111/20;G06F30/327;G06F2111/06;G06F30/31;G06F30/3323;G06N20/00;G06F30/30;G06F30/327;G06F30/33;G06F2111/20;G06F2111/04;G06F30/367;G06F30/27;G06F30/3323;G06F30/31;G06F2111/06
IBM,68765141,US-2019377848-A1,20191212,IBM,Coordinates-based variational autoencoder for generating synthetic via layout patterns,US,G06F2111/20;G06F2111/02;G06F30/398;G06N3/08;G06N3/042;G06N3/047;G06F2111/20;G06F30/398;G06N3/08;G06N3/08;G06F2217/02;G06F17/5081;G06N3/0455;G06N3/09;G06N3/0475
IBM,68765018,US-10699055-B2,20191212,IBM,Generative adversarial networks for generating physical design layout patterns,US,G06N3/048;G06N3/045;G06N3/045;G06N3/044;G06N3/047;G06N3/094;G06N3/0464;G06N3/0475;Y02P90/02;G06F30/27;G06F2119/18;G06F30/398;G06F30/398;G06F2111/20;G06F2119/18;G06N3/088;G06F2111/20;G06N3/08;G06F2111/20;G06F30/398;G06N3/0454;G06N3/088;G06F2119/18
IBM,68763873,US-10579764-B2,20191212,IBM,Co-modeling post-lithography critical dimensions and post-etch critical dimensions with multi-task neural networks,US,G06V10/82;G06F30/39;G06N3/08;G06N3/08;G03F7/705;G06N3/08;G06F17/5068;G06K9/6256;G06F18/214;G06N3/045;G06N3/0464;G06N3/09;G06N3/0985;G06V10/82
IBM,68693874,US-2019370435-A1,20191205,IBM,Generating synthetic layout patterns by feedforward neural network based variational autoencoders,US,G06N3/045;G06N3/047;G06N3/08;G06F30/398;G06N5/046;G06N3/04;G06N3/088;G06N3/04;G06F17/5081;G06N5/046;G06N3/088;G06N3/0464;G06N3/0475;G06N3/0455;G06F30/392;G06F30/27
IBM,68693964,US-10606975-B2,20191205,IBM,Coordinates-based generative adversarial networks for generating synthetic physical design layout patterns,US,G06F30/394;G06F30/27;G06F30/392;G06F30/394;G06N3/04;G06N3/04;G06F17/5077;G06F17/5072;G06N3/044;G06N3/08;G06N3/045;G06N3/047;G06N3/0499;G06N3/094;G06N3/0475;G03F1/36;G06F30/392
IBM,66659279,US-10592814-B2,20190606,IBM,Automatic design flow from schematic to layout for superconducting multi-qubit systems,US,G06F30/39;G06F2111/12;G06F30/30;G06N10/00;G06F17/5072;H01L39/025;H01L39/2493;H01L27/18;G06F17/5045;H01L39/223;G06N10/40;G06N10/40;H10N60/805;H10N60/0912;H10N69/00;H10N60/12;G06F30/392
IBM,61190752,DE-112017002971-T5,20190314,IBM,Effiziente Reduzierung von Ressourcen für die Simulation fermionischer Hamilton-Operatoren aufQuantenhardware,DE,G06F30/392;G06F30/392;G06F17/16;G06F17/16;G06N10/40;G06N10/60;G06N10/60;G06N10/40;G06N10/60;G06N10/40
IBM,64460630,US-10303829-B2,20181206,IBM,"Automated method for integrated analysis of back end of the line yield, line resistance/capacitance and process performance",US,H10P74/207;H10P74/203;H10P74/23;G06F2119/18;G06N20/00;G06F30/367;G06F30/398;G06N20/00;G06N5/025;H10P74/203;H10P74/207;H10P74/23;G06F17/5081;G06F17/5036;H01L22/20;G06N5/025;G06F2217/12
IBM,59678482,US-2017249086-A1,20170831,IBM,Monitoring and alerting for improper memory device replacement,US,H03M13/1515;H03M13/3761;H04L63/101;G06F11/2094;G06Q10/06316;G06F13/4022;G06F13/4282;G06F11/0727;G06Q10/20;G06F11/0793;H03M13/2909;G06Q10/063116;G06Q10/06316;G06N3/09;G06N3/0499;G06F11/1076;G06F3/0653;H03M13/1515;G06F3/0629;G06F3/0605;G06F3/067;G06Q10/20;G06F3/067;G06F11/0781;G06F3/0623;G06F3/064;G06F3/0644;G06F11/3051;G06F11/0709;G06F3/0604;H04L63/101;G06F3/0653;G06F3/0619;H04L9/3242;H04L9/0869;G06N3/10;G06F11/3034;G06F11/079;G06F11/2094;G06F2201/84;G06F3/0629;H04L63/0428;G06F3/0659;G06N3/084;G06F30/20;G06F13/4282;H03M13/1515;G06F13/4022;H03M13/3761;H04L9/14;G06F3/0605;H03M13/2909;G06Q10/20;G06F11/327;G06F11/1451;G06F11/0751;H03M13/616;G06F11/3055;H04L9/0894;H04L63/061;G06F11/1076
IBM,56010475,US-9582627-B2,20160526,IBM,Enhanced parameter tuning for very-large-scale integration synthesis,US,G06F30/398;G06F30/367;G06F30/327;G06F30/327;G06N20/00;G06F17/5081;G06F17/505;G06N20/00
IBM,55912452,US-2016132767-A1,20160512,IBM,Power driven synaptic network synthesis,US,G06N3/063;G06N3/049;G06F2119/06;G06F30/327;G06F30/327;G06N3/049;G06N3/063;G06F2119/06;G06N3/04;G06N3/063;G06F17/30958
IBM,50385994,US-9607268-B2,20160331,IBM,Optical rule checking for detecting at risk structures for overlay issues,US,G06N7/01;G06F30/3323;G06F30/33;G06F30/398;G06F2111/08;G06F2119/10;G06F2111/08;G06F30/398;G06F17/18;G06F2217/82;G06F17/5081;G06F17/5022;G06N7/005;G06F2217/10
Intel,96736703,EP-4718309-A1,20260401,INTEL CORP,Fabrikbodenmodellierung,EP,G06F30/27;G06F30/13;G06N3/0464;G06N3/09;G06N3/0475;G06N3/045;G06N3/08;G06F30/27;G06F30/13
Intel,78082447,DE-102022203266-A1,20221103,INTEL CORP,Verfahren und einrichtungen zum automatischen aktualisieren von künstliche-intelligenz-modellen für autonome fabriken,DE,G06N5/01;Y02P90/02;G05B19/418;G06N20/00;G06N5/04;G05B19/41875;Y02P80/40;G06N20/20;G06N20/10;G05B19/41885;G05B19/41835;G05B2219/23288;G05B2219/32343;Y02P90/02;G06N20/00;G05B19/41885;G05B19/41845;G05B2219/23005;G05B13/0265;G06N3/04;G06N3/0464;G06N3/082;G06N3/0985;G06N3/092;G06N3/09;G06F30/398;G06N3/04;G06N3/08;G06N20/00
Intel,75383313,EP-4020427-A1,20220629,INTEL CORP,Transportumgebungsdatendienst,EP,G06F18/214;G06F30/27;G06N20/00;G08G1/09623;G08G1/096741;G08G1/096775;H04L67/12;G06F9/542;G08G1/0133;G08G1/096716;G08G1/0129;G08G1/0175;G06N5/04;G06F9/547;G06N20/00;G06N20/00;G08G1/0116;G08G1/0141;H04W4/021;G08G1/096766;H04L67/12;G06F9/5072;H04W4/44
Intel,70326715,EP-3832465-A3,20210630,INTEL CORP,"Procédés, systèmes, articles de fabrication, et appareil pour optimiser la programmation de fils",EP,G06N7/01;G06F9/5027;G06N20/00;G06F9/4843;G06F9/4893;G06F11/3433;G06F1/3228;G06F11/3428;G06F2119/06;G06F30/27;G06F11/0715;G06F1/329;G06F9/4893;G06F11/3433;G06F2209/508;G06F11/3017;G06F11/0751;G06F9/5094;G06F2209/5018;G06N20/00;G06F11/0793;G06F2209/501;G06F9/4881;G06F30/20;G06F9/3836;Y02D10/00
Intel,76316887,US-2021182723-A1,20210617,INTEL CORP,Apparatus and method for quantum circuit synthesis using hardware-specific constraints,US,G06N10/20;G06N10/20;G06N10/40;G06N10/40;G06F30/327;G06F11/3688;G06N10/00;G06F11/3688
Intel,74102256,US-2024241650-A1,20210114,INTEL CORP,Logic fabric based on microsector infrastructure with data register having scan registers,US,G06F3/0655;G06N3/08;G06F3/0673;H03K19/17724;G06F30/347;G06F3/0622;G06F8/45;G06F30/343;G06N3/08;G06F3/0673;G06F3/0655;G06F3/0622
Intel,69008146,US-10885259-B2,20210105,INTEL CORP,Random forest model for prediction of chip layout attributes,US,G06F30/398;G06F30/392;G06N5/01;G06F18/24323;G06N3/045;G06F30/392;G06N3/0464;G06F17/18;G06F30/398;G06N20/00;G06N20/20;G06N5/022;G06F17/18;G06F30/392;G06N5/022;G06F30/398;G06N20/00;G06K9/6232;G06F18/213;G06F18/213
Intel,65037934,EP-3454530-A1,20190313,INTEL CORP,Technologien zur bereitstellung beschleunigter funktionen als ein dienst in einer verteilten architektur,EP,G06F9/4401;G06F30/34;G06F2201/85;G06F16/2255;G06F16/2237;G06F3/0673;G06F12/0802;G06F3/0647;H04L47/125;H04L47/11;G06F3/067;G06F13/42;G06F13/4068;H04L45/7453;G06F3/0631;G06F9/28;G06F3/0685;G06F3/0683;G06F12/06;G06F3/0611;H04L69/12;G06F16/2282;G06F16/9014;G06F3/0632;H04L9/0894;G06F12/023;G06F12/1063;G06F12/14;G06F3/0604;G06F3/0629;G06F13/1663;G06F16/24553;H04L49/9005;G06F16/2455;H04L69/22;G06F16/119;G06F3/065;H04L41/0668;H04L41/0677;G06F16/2365;G06F9/4406;G06F9/5088;G06F9/4494;G11C29/44;H04L41/0213;G06F3/0613;G06F2212/601;G11C29/36;G06F2213/0064;H04L49/351;G06F3/0659;G06F9/4411;G06F15/17331;G06F15/161;G06F16/248;G06F2212/1052;G06F2209/509;G06F16/221;H04L49/30;G11C29/38;G06F16/25;G06F3/0644;G06F13/1668;G06F9/445;G11C8/12;G06F12/0607;H04L45/28;G06F2212/1044;G06F3/0605;G06F12/1054;G11C29/028;G06F16/2453;H04L69/32;H04L41/14;H04L41/0893;H04L41/0896;H04L9/0819;H04L69/321;H04L47/83;H04L43/20;H04L41/149;H04L41/0895;H04L41/40;H04L41/34;H04L69/18;G06F2209/5019;G06F9/5055;G06F9/5022;G06F9/5044;H04L47/83;G06F9/5088;H04L41/0896;H04L43/20;H04L41/0895;H04L41/40;H04L67/1001;Y02D10/00;G06F2201/885;G06F2201/86;G06F11/3466;G06F11/3442;G06F11/3006;G06F11/3409;H05K7/1498;H04L43/0876;H04L43/065;H04L41/0816;H04L41/044;G06N3/063;H04L43/16;H04L41/5019;H04L41/5025;H05K7/1498;H04L49/40;H04L41/5019;G06Q30/0283;G06Q10/0631;G06F21/105;G06F13/4022;G06F9/5061;G06F9/4856;G06F9/44;H05K7/20736;H05K7/20209;H05K7/18;H05K7/1489;H04L67/1008;H04L63/0428;H04L41/5025;G06N3/063;G06F2200/201;G06F15/7867;G06F11/3442;G06F9/505;G06F2213/3808;G06F2213/0026;G06F15/1735;H04L41/149;H04L41/34;H04L69/321;H04L49/9005;H04L47/781;H04L47/125;H04L45/28;H04L41/16;H04L41/142;H04L69/18;G06F3/067;G06F3/0665;G06F3/0631;G06F3/0604;G06F15/173;H04Q11/0062;H04Q11/0005
Intel,65229431,US-11080019-B2,20190207,INTEL CORP,Method and apparatus for performing synthesis for field programmable gate array embedded feature placement,US,G06F7/5306;G06F30/34;G06F7/5312;G06F2119/12;G06F30/34;G06F7/5443;G06F2111/20;G06F7/5306;G06F2111/04;G06F30/392;G06N20/00;G06F7/5443;G06F30/394;G06F30/327;G06F7/5306;G06F2111/04;G06F30/34;G06F2111/20;G06N20/00;G06F30/327;G06F7/5312;G06F7/5443;G06F2119/12;G06F30/392;G06F30/394;G06F30/343
Intel,64742536,WO-2019005175-A1,20190103,INTEL CORP,Magnetoelectric spin orbit logic with displacement charge,WO,H10N50/85;H10N50/85;G06Q10/067;G06Q10/00;G06N5/027;G06N5/022;G06F30/20;G06F16/288;G06F16/212;G06F9/541;H03K19/18;H10N59/00;H10N50/20
Intel,63852352,US-2018307783-A1,20181025,INTEL CORP,Systems and methods for implementing learned parameter systems on a programmable integrated circuit,US,G06N3/045;G06N3/065;G06N3/084;G06N3/084;G06F30/34;G06F30/327;G06F30/34;G06N3/08;G06N3/04;G06N3/08;G06N3/0635;G06F17/505;G06N3/0464;G06N3/0495;G06F30/343;G06F30/327
KLA,93939753,TW-202516560-A,20250102,KLA CORP,Metrology in the presence of cmos under array (cua) structures utilizing machine learning and physical modeling,TW,G06F30/27;G01N21/9501;G06N3/088;G06N3/09;G06N20/00;G06N3/063
KLA,86500262,IL-309451-A,20230601,KLA CORP,Methods and systems for data driven parameterization and measurement of semiconductor structures,IL,G01B2210/56;G01N21/956;G01N21/9501;G01B11/24;G06N3/0455;G03F7/706841;G06F30/27;G06F30/367;G06F30/398;G03F7/706841;G06F30/398;G06F30/27;G06F30/398;G06F30/367;G03F7/706841;G06F30/398;G06F30/367;G06F30/27
KLA,77856346,US-2021303757-A1,20210930,KLA CORP,Semiconductor fabrication process parameter determination using a generative adversarial network,US,G06N3/047;G06N3/045;G06N3/096;G06N3/094;G06N3/09;G06N3/0464;G06N3/0475;G05B13/027;G06N3/0475;G06N3/084;G06F2119/22;G06F30/27;G06F30/398;G06F30/31;G06N3/04;G06F30/20;G06F30/20;G06F30/31;G06N3/04;G06F30/27;G06N3/088;G06F30/31;G06N3/045;G06F2119/22;G06F30/398;G05B19/41865;G05B19/4097;G05B13/027
KLA,65362868,WO-2019035854-A1,20190221,KLA TENCOR CORP,Machine learning in metrology measurements,WO,G06F30/398;G03F7/70683;G06N99/00;G06F30/398;G03F7/70633;G06N20/00;G01B11/272;G03F7/70683;G06N20/00;G01B2210/56;G03F7/70633
KLA,59959935,US-10504759-B2,20171005,KLA TENCOR CORP,Semiconductor metrology with information from multiple processing steps,US,H10P72/0604;G06F30/20;G03F7/705;G03F7/70625;G03F7/70633;G01B2210/56;G01N2201/12;G01B2210/56;G03F7/70633;G06N20/00;G03F7/705;G01N21/9501;G03F7/70625;G01N21/9501;G01N21/9501;H01L21/67253;G03F7/70625;G03F7/705;G01B2210/56;G01N2201/12;G03F7/70633;G06F17/5009;G06N20/00;G06N20/00;H10P74/203;H10P74/23;H10P74/27
KLA,59227060,US-2017193400-A1,20170706,KLA TENCOR CORP,Accelerated training of a machine learning based model for semiconductor applications,US,G06N3/08;G06N3/045;G06N3/047;G06F30/20;G06N20/00;G06T2207/10061;G06N3/067;G06F30/20;G01Q30/02;G06N3/094;G06N3/09;G06N3/0895;G06N3/0475;G06N3/0464;G06N3/0455;G06N3/096;G06N99/005;G06F17/5009
KLA,53540163,TW-201539602-A,20150721,KLA TENCOR CORP,"Statistical overlay error prediction for feed forward and feedback correction of overlay errors, root cause analysis and process control",TW,G03F7/70633;G06N20/00;G03F7/70633;G03F1/36;G06F30/398;G06F30/39;G03F7/705;G06F2119/18;G06N5/04;G03F7/705;G06F2119/18;G06F30/398;G06F2119/18;G03F7/706837;G03F7/706833;G06F30/39;G06F30/398;G06N20/00;G03F7/706;G03F1/36;G03F7/705;G03F7/70633;Y02P90/02;Y02P90/02
MediaTek,94773873,US-2025076369-A1,20250306,MEDIATEK INC,Minimum Integrated Circuit Operating Voltage Searching Method and Minimum Integrated Circuit Operating Voltage Searching System Capable of Blending Two Prediction Models,US,G01R31/2884;H03K3/01;G06N3/08;H03K3/01;G06N3/08;G01R31/2884;H03K3/01;G06N3/08;G01R31/2884
MediaTek,91281445,US-2024230755-A9,20240425,MEDIATEK INC,Outlier Integrated Circuit Detection Method and Outlier Integrated Circuit Detection System by Using Machine Learning Frameworks,US,G06N5/01;G06N20/20;G06N20/00;G01R31/2894;G01R31/2894;G06N20/00;G01R31/2894
MediaTek,85987271,TW-I861573-B,20230420,MEDIATEK INC,Macro placement using an artificial intelligence approach,TW,G06F30/398;G06F30/392;G06N3/006;G06N3/092;G06N3/0455;G06F30/392;G06F30/27;G06N3/08;G06N3/042
Mentor Graphics,75909173,US-2021150001-A1,20210520,MENTOR GRAPHICS CORP,Adaptive penalty term determinations in applications of quantum computing to electronic design automation processes,US,G06N10/20;G06N10/20;G06F30/20;G06F2119/18;G06F30/30;G06F30/20;G06F17/5045;G06F17/5009;G06N10/00;G06F2217/12
Mentor Graphics,73464321,US-10846448-B1,20201124,MENTOR GRAPHICS CORP,Limited basis quantum particle definitions in applications of quantum computing to electronic design automation processes,US,G06N10/20;G06F30/30;G06N10/20;G06F2119/18;G06N10/00;G06F2119/18;G06F30/30
NVIDIA,88307680,US-2023334215-A1,20231019,NVIDIA CORP,Generative self-supervised learning to transform circuit netlists,US,G06F30/392;G06F30/394;G06K9/6264;G06N20/00;G06F30/392;G06N20/00;G06F30/394;G06F18/2185;G06F30/394;G06F30/392;G06F2119/12;G06N3/08;G06N3/0455;G06N3/063
NVIDIA,86323686,US-2025356106-A1,20230518,NVIDIA CORP,Lithography simulation using a neural network,US,G06F30/27;G06F17/142;G06F2119/18;G06N3/044;G06N3/084;G06N3/006;G06N3/09;G06N3/045;G06N3/0475;G06N3/0464;G06F30/398;G03F7/705;G06F2119/18;G06F30/27;G06F17/142;G06F30/398
NVIDIA,81075734,DE-102022103881-A1,20220825,NVIDIA CORP,Generieren von frames für die neuronale simulation mit einem oder mehreren neuronalen netzen,DE,G06F30/27;G06F30/13;G06N3/045;G06N3/045;G06T11/00;G06T2207/20084;G06T2207/20081;G06T7/194;G06N3/02;G06N3/082;G06N3/0442;G06N3/094;G06N3/09;G06N3/0475;G06N3/0455;G06V10/82;G06V20/40;G06F30/27;G06N3/08;G06N3/092;G06N3/063;G06N3/049;G06N3/047;G06N3/044;G06N3/084;G06N3/0464;B60W60/001
NVIDIA,72243241,DE-112020003832-T5,20220512,NVIDIA CORP,"Neuronale netzwerke zur bildregistrierung und bildsegmentierung, die unter verwendung eines registrierungssimulators trainiert werden",DE,G06N3/09;G06N3/0464;G06T2207/30004;G06T2207/20084;G06T2207/20081;G06T7/344;G06T7/32;G06T7/11;G06T7/0012;G06N3/08;G06F30/20;G06T7/0012;G06T2207/30004;G06T7/32;G06T7/11;G06T2207/20084;G06T7/32;G06T2207/20081;G06T2207/30004;G06F30/20;G06T7/344;G06T2207/20084;G06T2207/20081;G06T2207/20084;G06T2207/20081;G06N3/08
NVIDIA,80358638,US-12450467-B2,20220303,NVIDIA CORP,Determining IR drop,US,G06N3/084;G06F30/373;G06F30/27;G06F2119/06;G06N3/045;G06F30/00;G06N3/08;G06F30/36;G06N3/0464;G06N3/09;G06N3/045;G06N3/084;G06F2119/06;G06F30/373;G06F30/27;G06N3/04;G06F30/36;G06F2119/06;G06F30/00;G06N3/084;G06N3/08;G06N3/045;G06F30/373;G06F30/36;G06F30/27;G06N3/04
NVIDIA,79586280,US-2022027546-A1,20220125,NVIDIA CORP,Standard cell layout generation with applied artificial intelligence,US,G06N3/045;G06N20/00;G06N5/01;G06N3/045;G06N3/047;G06N3/092;G06N3/0464;G06F30/39;G06F2111/20;G06F30/27;H04L45/14;G06F30/27;G06F30/392;G06F2111/04;G06N5/025;G06N3/126;G06N3/08;G06F30/394;G06N3/12;G06F30/398;G06N3/0472;G06N3/12;G06F30/398;G06F30/394
NVIDIA,78293023,US-12019967-B2,20211104,NVIDIA CORP,Routing connections in integrated circuits based on reinforcement learning,US,G06N3/096;G06N3/0464;G06N3/092;G06N3/08;G06N3/04;G06N3/045;G06N3/048;G06N3/084;G06N3/006;G06F30/27;G06N3/045;G06N3/084;G06F30/398;G06F30/394;G06F30/394;G06F30/33;G06N3/08;G06N3/04;G06F30/394
NVIDIA,75974216,US-12217151-B2,20210527,NVIDIA CORP,Layout parasitics and device parameter prediction using graph neural networks,US,G06N3/0499;G06N3/09;G06F17/16;G06F16/9024;G06N3/082;G06N3/04;G06F30/27;G06N3/045;G06F30/398;G06F17/16;G06F16/9024;G06N3/045
NVIDIA,72748063,US-2020327417-A1,20201015,NVIDIA CORP,Ir drop prediction with maximum convolutional neural network,US,G06N3/045;G06N3/09;G06N3/0464;G06N3/084;G06F30/367;G06F30/27;G06F2119/06;G06N3/04;G06N3/084;G06F2119/06;G06F30/398;G06N3/04;G06F2119/06;G06N3/084;G06F30/398
NVIDIA,68236922,US-10489542-B2,20191024,NVIDIA CORP,Machine learning based post route path delay estimator from synthesis netlist,US,G06N3/082;G06N3/045;G06F30/327;G06F2119/12;G06N3/04;G06F17/505;G06N3/08;G06N3/0464;G06N3/08;G06N3/0464;G06N3/09;G06F30/327
Qualcomm,99141765,US-2026087215-A1,20260326,QUALCOMM INC,Machine learning (ml)-based stage-lookahead static timing analysis (sta) and gradient-descent driven placement timing optimization,US,G06N3/047;G06F30/337;G06F30/327;G06N3/047;G06F30/337;G06F30/327
Qualcomm,90731438,WO-2024253730-A1,20241212,QUALCOMM INC,Machine learning for netlist design,WO,G06F2119/12;G06F2119/06;G06N3/045;G06F30/33;G06F30/327;G06F30/27
Qualcomm,90054019,US-2024320408-A1,20240926,QUALCOMM INC,Machine-learning-based integrated circuit test case selection,US,G06N3/084;G06F30/333;G06N3/084;G06F30/30;G06F30/333;G01R31/31835;G06N3/084;G06F30/333
Qualcomm,83283557,US-2023102185-A1,20230330,QUALCOMM INC,Machine learning-based integrated circuit test case selection for timing analysis,US,G06F30/3315;G06F2119/12;G06F30/3312;G06F30/27;G06N3/045;G06F2119/22;G06F2119/12;G06F2119/18;G06N3/0454;G06F30/3315;G06F2119/12
SK Hynix,97750789,KR-20250159475-A,20251111,SK HYNIX INC,"Method for scheduling semiconductor test system, method for performing test of semiconductor test system and semiconductor test system scheduling device",KR,G06N3/092;G01R31/2879;G01R31/01;G01R31/287;H01L21/673;G06N3/092;G01R31/2879;G01R31/01;G01R31/287;H10P72/10
SK Hynix,96225318,KR-20250096410-A,20250627,SK HYNIX INC,Method and apparatus for evaluating influence of process on semiconductor device performance and application thereof,KR,H10P74/277;H10P74/207;H10P74/277;H10P74/207;H10P74/23;G01R31/2601;G01R31/2831;G01R31/2831;G01R31/2601;G06F2111/10;G06F2119/18;G06N3/08;G05B19/418;G06F30/27;G06F2119/18;G06F2111/10;H01L21/67242;G06N3/08;G05B19/418;G06F30/27;H10P72/06
SK Hynix,90244722,US-12554246-B2,20240322,SK HYNIX INC,Method and apparatus for setting semiconductor device manufacturing parameter,US,H10P74/23;G05B2219/45031;G06F2111/10;G06F18/23;G06F30/398;G06F2111/06;G06F2119/18;G06N3/08;G05B2219/32193;G05B2219/32194;G05B2219/45031;G05B19/4099;G06F30/27;G05B19/41875;H01L22/20;G05B2219/45031;G05B19/4099
SK Hynix,80460953,US-11489529-B2,20220310,SK HYNIX INC,Semiconductor apparatus and data processing system including the semiconductor apparatus,US,G11C7/1066;G06N20/00;G11C11/005;G11C2207/2254;G11C29/028;H03L7/0812;H03L7/06;G11C7/222;G06F11/2236;G06F3/0604;G06F1/08;H03L7/085;G06F11/1604;G11C29/023;G06F11/0721;G06F11/27;H03L7/16;G11C29/50012;G06F1/08;G06F3/0659;G06F3/0673;G11C7/1093;G06F3/0604;G11C7/222;H03L7/085;H03L7/0812;G06F1/08;G06F3/0659;G06F3/0673
SK Hynix,50099438,US-9495643-B2,20161115,SK HYNIX INC,Semiconductor device capable of testing bonding of pad,US,H10P74/277;H10P74/27;H10P74/277;G06N99/002;H01P7/00;H01P7/082;B82Y10/00;H01P7/08;G01R31/2853;G01R31/2853;G01R31/2853;G01R31/28;H01P7/08;B82Y10/00;H01P7/082;H01P7/00
STMicroelectronics,79269966,US-12455502-B2,20251028,STMICROELECTRONICS FRANCE,Device and method for generating photomasks,US,G06F2119/18;G06F30/398;G06F30/27;G06N3/094;G06N3/0475;G06N3/0455;G03F7/705;G06N3/094;G06N3/0475;G06N3/0455;G03F1/70;G03F1/76;G06N3/084;G06T9/002;G03F1/70;G03F1/36;G06T3/4046;G06N3/0475;G06N3/0455;G06F2119/18;G06N3/094;G06F30/398;G06F30/27;G03F7/705;G03F1/70
Samsung,99059858,US-2026080142-A1,20260319,SAMSUNG ELECTRONICS CO LTD,"Layout placement method, integrated circuit design method including the same, and integrated circuit design system",US,G06F30/392;G06N3/042;G06N3/042;G06F30/392;G06N3/042;G06F30/392
Samsung,98979875,US-2026073115-A1,20260312,SAMSUNG ELECTRONICS CO LTD,Fabrication layout retargeting,US,G06N3/084;G06F30/392;G06N3/08;G06N3/045;G06F30/27;G06F30/27;G06N3/08;G06N3/045;G06F30/392;G06N3/08;G06N3/045;G06F30/27;G06F30/392
Samsung,98830592,KR-20260026927-A,20260226,SAMSUNG ELECTRONICS CO LTD,Semiconductor yield prediction model intepretation method and system thereof,KR,Y02P90/02;G06F30/27;G06N3/09;G05B13/048;G06F2119/22;G05B19/41885;G06F30/27;G06F2119/22;G06F30/27;Y02P90/02;G06N3/09;G06F30/27;G05B13/048;G05B19/41885
Samsung,98786313,KR-102925179-B1,20260206,SAMSUNG ELECTRONICS CO LTD,Semiconductor failure analysis apparatus and method for failure analysis thereof,KR,H10P74/207;G06N3/0464;G06N20/00;G01R31/2896;G01R31/01;G01R31/2894
Samsung,98654007,US-2026037708-A1,20260205,SAMSUNG ELECTRONICS CO LTD,Method and apparatus for optimizing slot allocation of wafers in batch equipment of semiconductor manufacturing process,US,G06N3/092;G06F30/337;G06N3/006;G06N3/126;G06N3/092;G06F30/337;G06N3/092;G06F30/337
Samsung,98587190,KR-20260019733-A,20260205,SAMSUNG ELECTRONICS CO LTD,Defect candidate detection device and operating method thereof,KR,G06N3/08;G06N5/01;G06F18/214;G06F18/24323;Y02P90/02;G05B23/0254;G05B23/0221;G05B19/41885;G05B23/0275;G06F2119/22;G06F2119/22;G06F30/398;G06F30/398;Y02P90/02;G05B23/0254;G05B23/0221;G05B19/41885;G05B23/0275
Samsung,98419109,CN-121361024-A,20260120,SAMSUNG ELECTRONICS CO LTD,Method and system for chemical mechanical polishing of wafers,CN,H10P52/402;G06F30/27;G06N20/00;G05B13/042;H10P52/403;H10P52/402;G06F30/27
Samsung,97756204,US-2025364287-A1,20251127,SAMSUNG ELECTRONICS CO LTD,Method of inspecting semiconductor process and method of manufacturing semiconductor device including the same,US,H10P74/203;H10P72/0616;H10P74/203;H10P74/23;H10P72/0616;G06N3/0464;G06F11/2263;G06F11/263;G01N23/02;G01N21/9501;G06F11/261;G01N33/0095;G01N23/02;G01N33/0095;G01N21/9501;H01L22/12;G01N33/0095;G01N23/02;G01N21/9501;H01L21/67288
Samsung,97679984,KR-20250165871-A,20251120,SAMSUNG ELECTRONICS CO LTD,Integrated circuit design system performing dtco,KR,G06F2111/04;G06F2111/06;G06N3/096;G06F30/27;G06F30/398;G06F30/392;G06N20/00;G06F2117/08;G06F30/327;G06N7/01;G06F2119/06;G06F30/392;G06F30/31;G06F2117/08;G06F30/327;G06F30/31;G06N20/00;G06F2111/06;G06F2111/04;G06N3/096;G06F30/27;G06F30/398
Samsung,97601609,TW-202544581-A,20251113,SAMSUNG ELECTRONICS CO LTD,"Semiconductor process modeling method and system, and computer device",TW,H10P72/0604;G06F2111/06;G06F2119/18;G06N3/045;G06N3/092;H10P74/203;H10P74/203;G06F30/27;H10P72/0604
