matched_company,family_id,publication_number,earliest_date,assignee,title,country_code,cpc_codes
Google,69137982,US-11675940-B2,20200604,GOOGLE LLC,Generating integrated circuit floorplans using neural networks,US,G06F30/27;G06N3/042;G06F30/394;G06N3/044;G06F30/27;G06N3/08;G06F30/392;G06F30/394;G06F2111/10;G06F2111/10;G06N5/022;G06F30/392;G06N3/006;G06N3/006;G06F30/392;G06F30/27;G06N5/022;G06N3/048;G06N3/045;G06F30/27;G06F30/392;G06F30/394;G06F2111/10;G06N3/045;G06N3/08;G06N3/092;G06N3/045;G06N3/0464;G06N3/092;G06N3/0442;G06N3/098;G06F2111/10;G06N3/092;G06N3/0464;G06F30/394;G06F30/27;G06F30/392;G06F30/27;G06F30/392;G06N3/092;G06N3/0464
Google,62019845,US-2018121576-A1,20180503,GOOGLE INC,Network planning using mobile data collection devices and machine learning,US,G06F30/20;G06F30/20;G06F17/509;G06N99/005;G06N20/00;G06N20/00
Huawei,84229424,US-11675951-B2,20230613,HUAWEI TECH CO LTD,Methods and systems for congestion prediction in logic synthesis using graph neural networks,US,G06F30/3947;G06F18/29;G06F30/392;G06F30/398;G06F18/2163;G06F30/392;G06N3/08;G06F30/398;G06N3/09;G06N3/08;G06F18/213;G06F18/2163;G06F30/398;G06F30/392;G06F18/29
Huawei,82748472,WO-2022183143-A3,20230420,HUAWEI TECH CO LTD,System and methods for coverage optimization of test generation program for cpu random verification using reinforcement learning,WO,G06N3/092;G06N3/08;G06F11/263;G06F2111/08;G06F11/261;G06F30/27;G06F2115/10;G06N3/045;G06F30/33
Huawei,83240929,CN-115081364-A,20220920,HUAWEI TECH CO LTD,Circuit design method and device using neural network and related equipment,CN,G06F30/327;G06N3/08;G06N3/04
Huawei,82432094,WO-2023202511-A1,20220722,HUAWEI TECH CO LTD,"Data processing method, neural network training method and related device",WO,G06F16/904;G06N3/042;G06N3/0464;G06N3/084;G06F2111/10;G06F30/27;G06F30/23;G06F2111/04;G06F17/13;G06F17/13;G06N3/045;G06F30/27;G06F30/23;G06T17/20;G06T17/205;G06N3/045;G06N3/084;G06F30/23;G06T17/205;G06F17/13
Huawei,81405973,CN-114462290-A,20220510,HUAWEI CLOUD COMPUTING TECH LIMITED COMPANY,Method and device for generating pre-training artificial intelligence model,CN,G06F18/22;G06F30/27;G06F16/583;G06N3/08;G06F16/5866
Huawei,80475338,CN-114169489-A,20220311,HUAWEI TECH CO LTD,Weight adjustment method and device of neural network computing chip,CN,G06N3/045;G06F18/214;G06F30/27;G06N3/063;G06F17/153
IBM,92538738,WO-2025051549-A1,20250306,IBM DEUTSCHLAND,Artificial intelligence simulation of operating systems and command-line-interfaces for operating systems,WO,G06N20/00;G06F9/4406;G06F9/45512;G06F9/453;G06F30/27;G06F9/455
IBM,87047553,WO-2024002702-A1,20240104,IBM,Super resolved satellite images via physics constrained neural network,WO,G06T3/4053;G06T3/4046;G06N3/0475;G06N3/045;G06N3/08;G06F30/27;G06V10/44
IBM,89169770,US-2023409023-A1,20231221,IBM,Product failure reduction using artificial intelligence,US,G06N5/041;G06N20/00;G06Q50/04;G06F30/17;G05B23/0283;G06Q10/20;G05B2223/02;G05B23/0283;G05B2223/02;G06Q10/20;G06F30/27;G06F2111/20;G06F2119/02
IBM,88194436,WO-2023185858-A1,20231005,IBM,Neural network predictions of fluid flow in porous media,WO,G06F30/28;G06F2113/08;G06N3/08;G06F30/27;G06F30/27;G06F30/28;G06F2111/10;G06N3/09;G06N3/0464
IBM,86896782,US-12400144-B2,20230629,IBM,Machine learning for computational patterning,US,G03F1/36;G06F30/398;G03F7/705;G03F7/70441;G03F1/70;G06N3/09;G03F7/705;G03F7/70441;G06N20/00;G03F1/36;G06F30/398;G03F7/705;G03F7/70441;G03F1/70;G03F1/36;G06N20/00
IBM,86446878,US-2023168411-A1,20230601,IBM,Using machine learning for modeling climate data,US,Y02A90/10;G01W2001/006;G06N3/08;G01W1/10;G06N3/08;G01W2001/006;G01W1/10;G01W1/10;G01W2001/006;G06F30/27;G06N3/08;G06F2111/04;G06N3/045;G06N3/044;G06N3/084;G06N20/00;G06N3/08
IBM,85573322,US-2023087777-A1,20230323,IBM,Machine learning system designs for patterning models with online and/or decentralized data,US,G06N3/045;G06N3/0454;G06F30/27;G06F30/39;G06N3/098;G06N3/084;G03F1/70
IBM,85152814,US-2023043363-A1,20230209,IBM,Artificial intelligence based material screening for target properties,US,G16C20/30;G01N33/0073;G01N33/004;G16C20/70;G16C60/00;G06N20/00;G06F2111/18;G01N23/2055;G16C20/70;G16C20/30;G06F30/27;G16C60/00;G16C60/00;G16C20/70;G06F30/27;G01N23/2055;G16C20/30;G06N3/08;G06N7/01;G06N3/042;G01N33/0068
IBM,85153381,US-2023039397-A1,20230209,IBM,Using artificial intelligence to optimize seam placement on 3d models,US,G06V20/653;G06T19/00;G06F30/10;G06F30/12;G06F2113/12;G06N20/00;G06F30/10;G06N20/00;G06F30/10;G06N20/00
IBM,84786101,US-11775720-B2,20230105,IBM,"Integrated circuit development using machine learning-based prediction of power, performance, and area",US,G06F30/367;G06N20/20;G06F30/27;G06F30/367;G06F30/32;G06F2119/20;G06N20/20;G06N20/20
IBM,84284822,US-2022388246-A1,20221208,IBM,Three-dimensional printing using generative adversarial network techniques,US,B22F10/38;B33Y50/00;G06F2113/10;B33Y50/02;G06F30/00;G06N3/049;B33Y10/00;B29C64/393;G06N3/049;B33Y50/02;B29C64/393;G06F30/00;G06F2113/10;B33Y10/00;G06F2113/10;G06F2119/18;G06F30/17;B29C64/386;G06N3/0475;G06N3/094;G06N3/047
IBM,84194106,US-2022383100-A1,20221201,IBM,Cost-efficient reinforcement learning using q-learning,US,G06N3/045;G06Q40/04;G06F30/27;G06N3/08;G06Q40/04;G06F30/27;G06Q40/04;G06N3/08;G06N3/0454;G06N3/0499;G06N3/092;G06N3/006;G06N3/045
IBM,84818219,US-2024232503-A9,20221130,IBM,Reinforcement learning based correction of timing failures,US,G06N3/04;G06N3/092;G06F2119/12;G06F30/337;G06F30/33;G06F30/3312;G06F30/337;G06F2119/12;G06F30/33;G06F30/27;G06F30/398;G06F30/27;G06F30/398;G06F2119/12;G06N3/092;G06N3/04;G06F30/398
IBM,81942591,US-12488234-B2,20220616,IBM,Reinforcement learning for testing suite generation,US,G06N3/045;G06F18/285;G06F18/217;G06N3/063;G06N3/0985;G06N3/092;G06N3/086;G06N3/082;G06F11/263;G06N3/0464;G06N3/0499;G06N3/092;G06N3/0442;G06F18/217;G06F18/285;G06N3/045;G06N3/082;G06N3/084;G06N3/08;G06F11/2263;G06N3/086;G06N3/063;G06N3/045;G06F18/285;G06F18/217;G06N3/08
IBM,81849307,US-2022180174-A1,20220609,IBM,Using a deep learning based surrogate model in a simulation,US,G06N3/045;G06N3/08;G06F30/27;G06N3/0455;G06N3/0475;G06N3/09;G06N3/094;G06N3/096;G06N3/0985;G06F30/27;G06N3/08;G06F2111/10;G06F2111/10;G06F30/27;G06N3/08
IBM,79171756,US-2022012627-A1,20220113,IBM,Machine learning for determining suitability of application migration from local to remote providers,US,G06N5/02;G06N5/01;G06N20/00;G06N20/00;G06N5/02;G06N5/04;G06N20/00;G06F17/18;G06F8/65;G06F30/20;G06F9/4856;G06F8/77;G06F8/76
IBM,78608082,US-2021365614-A1,20211125,IBM,Machine learning based design framework,US,G06N3/047;G06N3/045;G06N3/045;G06N3/094;G06N3/092;G06N3/091;G06N3/09;G06N3/0475;G06N3/0464;G06N3/096;G06N3/0455;G06N3/088;G06F2113/20;G06F30/27;G06Q10/10;G06Q30/0201;G06Q50/04;G06Q10/06375;Y02P90/30;G06F2111/16;G06Q10/06375;G06F2113/20;G06Q10/10;G06Q50/04;G06N3/088;G06Q30/0201;G06F30/27;G06Q10/06375;G06Q50/04;G06N3/088;G06Q10/10;G06N3/0454;G06F2111/16;G06F30/27;G06Q30/0201
IBM,78608321,US-2021366580-A1,20211125,IBM,Filtering artificial intelligence designed molecules for laboratory testing,US,G16C20/64;G06N5/01;G06N3/044;G06N3/0475;G06N3/09;G06N3/0442;G16C20/50;G16B5/00;G06N20/10;G16H50/50;G16H70/60;G16H10/40;G16H40/67;G16H70/40;G16C20/64;G16C20/30;G16C20/70;G16C20/70;G16H70/60;G16H50/20;G16H10/40;G16H70/40;G06F30/27;G16C20/70;G16H50/50;G16C20/50;G16C20/30;G16B20/30;G16B15/30;Y02A90/10
IBM,78149328,GB-202113146-D0,20211027,IBM,Scan chain wirelength optimization using Q-learning based reinforcement learning,GB,G06N5/01;G06F18/24147;G06F18/2415;G06N20/00;G01R31/318536;G06F30/27;G06N20/00;G06F30/333;G06F30/337;G06F30/347;G06F30/347;G06F30/337;G06F30/333;G06F30/398
IBM,77555900,US-2021279386-A1,20210909,IBM,Multi-modal deep learning based surrogate model for high-fidelity simulation,US,G06N3/045;G06N3/09;G06N3/0442;G06N3/0455;G06N3/0464;G06F2111/04;G06F30/28;G06F30/27;G06F30/28;G06F30/27;G06F2111/04;G06F30/28;G06F2111/04;G06F30/27
IBM,76857918,US-12124958-B2,20210722,IBM,Idempotence-constrained neural network,US,G06F30/27;G06N20/00;G06F17/16;G06N3/084;G06N3/084;G06N20/00;G06F30/27;G06F17/16;G06N3/084
IBM,76760468,US-12518153-B2,20210715,IBM,Training machine learning systems,US,G06F30/27;G06N3/063;G06N7/00;G06N3/09;G06N3/0442;G06N3/08;G06N3/08;G06N3/04;G06N7/00;G06N3/063;G06F30/27;G06N3/08
IBM,74679846,US-11907828-B2,20210304,IBM,Deep neural network on field-programmable gate array,US,G06N3/0495;G06N3/0464;G06N3/063;G06N3/04;G06N3/08;G06N3/105;G06F30/27;G06N3/063;G06F30/343;G06N3/063;G06N3/045;G06N3/105;G06N3/08;G06N3/04
IBM,74645910,US-11301223-B2,20210225,IBM,Artificial intelligence enabled function logic infusion,US,G06N5/01;G06F8/433;G06N20/00;G06N3/02;G06F8/71;G06F8/433;G06N20/00;G06F30/20;G06F30/20;G06F8/433;G06N20/00
IBM,71517604,US-11270042-B2,20200716,IBM,Machine learning based fluid simulation,US,G06N3/047;G06N3/047;G06N3/044;G06N3/09;G06F30/20;G06N20/00;G06F30/27;G06F17/18;G06F2113/08;G06N3/08;G06F30/28;G06N20/00;G06F30/20;G06F17/18;G06N3/0472
IBM,71403547,US-2020218623-A1,20200709,IBM,Providing insight of continuous delivery pipeline using machine learning,US,G06N7/01;G06N7/01;G06F8/658;G06F8/60;G06N5/046;G06N20/00;G06F11/2257;G06N20/00;G06F11/2257;G06N7/005;G06N20/00
IBM,70728130,US-11036857-B2,20200521,IBM,Protecting a machine learning model,US,G06N3/045;G06N3/0455;G06N3/09;G06N3/094;H04L63/1441;G06F2221/033;G06F21/554;G06F21/566;G06F2221/033;G06N3/088;G06F30/27;G06N3/088;G06F21/556;G06F21/554;G06F2221/033;H04L29/06911;G06F21/566;G06N3/088;G06F21/556;G06F30/27;G06F21/554
IBM,70325183,US-2020134105-A1,20200430,IBM,"Method to Map Convolutional Layers of Deep Neural Network on a Plurality of Processing Elements with SIMD Execution Units, Private Memories, and Connected as a 2D Systolic Processor Array",US,G06N3/063;G06F2111/04;G06F30/3323;G06N3/04;G06F2217/06;G06F17/504;G06N3/04;G06N3/063;G06N3/082;G06N3/044;G06N3/045;G06N3/0464;G06N3/105
IBM,70327128,US-11200142-B2,20200430,IBM,Perform preemptive identification and reduction of risk of failure in computational systems by training a machine learning module,US,G06N5/01;G06F11/3476;G06F11/3006;G06F11/2263;G06F11/079;G06N5/046;G06N5/025;G06N3/084;G06N3/084;G06F2201/81;G06F11/008;G06F11/3452;G06N20/10;G06F11/008;G06F11/3452;G06F11/3452;G06F11/008;G06N3/084;G06N5/046
IBM,68765141,US-10621301-B2,20191212,IBM,Coordinates-based variational autoencoder for generating synthetic via layout patterns,US,G06F30/398;G06F2111/20;G06N3/08;G06F2111/02;G06F30/398;G06F2111/20;G06N3/08;G06F2217/02;G06F17/5081;G06N3/047;G06N3/08;G06N3/042;G06N3/0455;G06N3/09;G06N3/0475
IBM,68765018,US-2019377849-A1,20191212,IBM,Generative adversarial networks for generating physical design layout patterns,US,G06F2119/18;G06F2111/20;G06F30/27;G06F30/398;G06N3/047;G06N3/044;G06N3/045;G06N3/045;G06N3/048;G06N3/08;G06F2111/20;G06F30/398;G06F2119/18;G06N3/088;G06F2217/02;G06F2217/12;G06F17/5081;G06N3/088;G06N3/0454;G06N3/094;G06N3/0464;G06N3/0475;Y02P90/02
IBM,68763873,US-2019377847-A1,20191212,IBM,Co-modeling post-lithography critical dimensions and post-etch critical dimensions with multi-task neural networks,US,G06V10/82;G06F30/39;G06F18/214;G06N3/045;G03F7/705;G06N3/08;G06N3/08;G06N3/08;G06K9/6256;G06F17/5068;G06N3/0464;G06N3/09;G06N3/0985;G06V10/82
IBM,68695361,US-10599807-B2,20191205,IBM,Automatic generation of via patterns with coordinate-based recurrent neural network (RNN),US,G06F30/398;G06N3/08;G06N3/04;G06N3/08;G06F17/5081;G06N3/08;G06N3/04;G06N3/044;G06N3/09;G06N3/0442;G06N3/0475;G06F30/394;G06F30/27
IBM,68693964,US-10606975-B2,20191205,IBM,Coordinates-based generative adversarial networks for generating synthetic physical design layout patterns,US,G06F30/394;G06F30/27;G06F30/392;G06F30/394;G06N3/04;G06N3/04;G06F17/5077;G06F17/5072;G06N3/044;G06N3/08;G06N3/045;G06N3/047;G06N3/0499;G06N3/094;G06N3/0475;G03F1/36;G06F30/392
IBM,68693874,US-10592635-B2,20191205,IBM,Generating synthetic layout patterns by feedforward neural network based variational autoencoders,US,G06N5/046;G06N3/088;G06N3/04;G06F30/398;G06N3/04;G06N3/088;G06N5/046;G06F17/5081;G06N3/047;G06N3/08;G06N3/045;G06N3/0464;G06N3/0475;G06N3/0455;G06F30/392;G06F30/27
IBM,63854553,US-2018307978-A1,20181025,IBM,Multi-Modal Construction of Deep Learning Networks,US,G06N3/105;G06N5/04;G06F2111/10;G06N3/105;G06F2111/10;G06F30/20;G06N5/022;G06F30/20;G06N5/04;G06N5/022;G06N3/08;G06N3/04;G06F3/0486
IBM,62021451,US-2019354585-A1,20180503,IBM,Cognitive initialization of large-scale advection-diffusion models,US,G06N7/01;G06N7/01;G06F30/00;G06F30/20;G06F40/279;G06F30/20;G06N20/10;G06F40/279;G06F2111/10;G06N20/00;G06N20/00;G06F17/50;G06F2217/16;G06F17/2765;G06N20/10;G06F2111/10;G06F30/27
IBM,61969723,US-2018113974-A1,20180426,IBM,Neural Network Based Prediction of PCB Glass Weave Induced Skew,US,G06N7/01;G06N7/01;G06F30/20;G06N3/084;G06F2111/04;G06N3/084;G06F2111/04;G06F30/20;G06F30/394;G06F2217/06;G06N3/04;G06F17/5077;G06N3/08;G06N3/04;G06F30/394;G06F2115/12
IBM,60807097,US-2018004865-A1,20180104,IBM,Machine learning assisted reservoir simulation,US,G06N20/00;G06F30/20;G01V11/00;G06F30/20;E21B41/00;G06F17/5009;G06N99/005;G06N20/00;E21B41/00;G01V20/00;G01V20/00
IBM,57775131,US-10592818-B2,20170119,IBM,Parameter-dependent model-blending with multi-expert based machine learning and proxy sites,US,G06F30/20;G06F16/285;G06N20/00;G06F17/10;G06F30/20;G06F16/285;G06F17/5009;G06N20/00;G06F17/10;G06F16/285;G06N20/20;G06N20/00;G06N20/20
IBM,53679392,US-2015213374-A1,20150730,IBM,Detecting hotspots using machine learning on diffraction patterns,US,G06F30/00;G06F18/2411;G06V10/245;G06F18/2411;G06V10/245;G06F30/398;G06N99/005;G06N5/047;G06F17/50
Intel,97166277,US-2025307537-A1,20251002,INTEL CORP,Automated generative ai based digital twin,US,G06F30/27;G06N5/041;G06F18/214;G06F40/20;G06F40/20;G06F40/20
Intel,89322868,US-2023418622-A1,20231228,INTEL CORP,Methods and apparatus to perform cloud-based artificial intelligence overclocking,US,G06F11/3447;G06F2119/12;G06F9/505;G06N3/084;G06F30/34;G06F1/3243;G06F1/324;G06F9/44505;G06F9/505;G06F9/44505;G06F9/505;Y02D10/00;G06N20/00;G06F11/3428;G06F11/3024
Intel,88699803,US-2023366923-A1,20231116,INTEL CORP,Reducing digital temperature sensor error with machine learning,US,G01R31/2874;G01R31/2879;G06N20/00;G01R31/2874;G06N20/00;G01R31/2879;G06N3/045;G06N3/08
Intel,78082447,US-2021325861-A1,20211021,INTEL CORP,Methods and apparatus to automatically update artificial intelligence models for autonomous factories,US,G06N5/01;Y02P90/02;G05B19/418;G06N20/00;G06N5/04;G06N3/0464;G06N3/082;G06N3/0985;G06N3/092;G06N3/09;G06F30/398;G06N20/00;G06N3/08;G06N3/04;G06N20/10;G06N3/04;G06N20/20;G05B19/41885;G05B19/41845;G05B2219/32343;G05B13/0265;Y02P80/40;Y02P90/02;G05B19/41875;G05B19/41885;G05B2219/23288;G06N20/00;G05B19/41835;G05B2219/23005;G05B19/41835;G06N20/00;G05B19/41875;G05B19/41885;G05B2219/23005;G05B2219/23288
Intel,72747931,US-11907719-B2,20210617,INTEL CORP,FPGA specialist processing block for machine learning,US,G06F9/30101;G06F7/50;G06F7/523;G06F7/556;G06F9/30105;G06F30/34;G06F30/343;G06F30/38;G06N20/00;H03K19/177;H03K19/17748;H03M7/24;G06F7/483;G06F15/7867;G06N3/063;G06F9/30101;G06F7/4876;G06F7/4812;G06F7/523;G06F7/5443;G06N20/00;H03M7/24;G06F7/527;G06F7/57;G06F2207/4824;G06N20/00;G06F30/343;G06F30/34;G06F30/38;G06F7/483;G06F9/30105;G06F7/50;G06F7/523;H03K19/17748;H03M7/24;G06F7/556;H03K19/177
Intel,72748119,US-2020327454-A1,20201015,INTEL CORP,Secured deployment of machine learning models,US,G06F30/32;G06N20/00;G06F21/602;G06N3/08;G06F15/7867;G06F21/602;G06F21/6209;G06F15/7867;G06F21/602;G06N20/00;G06F2015/768;G06F9/3836;G06F9/3836;G06F21/602;G06F2015/768;G06F15/7867;G06N20/00;G06N3/08;G06N20/10
Intel,66696259,US-2023215158-A1,20190613,INTEL CORP,Deep learning inference efficiency technology with early exit and speculative execution,US,G06V10/82;G06N3/04;G06N3/0499;G06N3/04;G06V10/955;G06V10/454;G06V10/82;G06F30/33;G06V10/82;G06N3/063;G06V10/955;G06V10/454;G06F18/2413;G06F30/33;G06V10/454;G06V10/955
Intel,66697018,US-2019180179-A1,20190613,INTEL CORP,Method and apparatus for designing a power distribution network using machine learning techniques,US,G06F30/39;G06F30/367;G06F2119/06;G06N3/084;G06Q10/06;G06N20/00;G06F1/26;G06Q50/06;G06N3/08;G06N3/08;G06N20/00;G06N3/0499;G06N3/082;G06N3/09;Y02E60/00;Y04S40/20;Y04S10/50
Intel,65231102,US-2019042949-A1,20190207,INTEL CORP,Methodology for porting an ideal software implementation of a neural network to a compute-in-memory circuit,US,G06F30/367;G06F30/36;G06F30/36;G06N3/10;G06N3/063;G06N3/063;G06N3/10;G06F17/5036;G06N3/063
Intel,64734841,US-2019004920-A1,20190103,INTEL CORP,Technologies for processor simulation modeling with machine learning,US,G06F2117/08;G06N20/10;G06F11/3457;G06F2115/10;G06F2117/08;G06F2115/10;G06F30/3312;G06F8/31;G06F11/3447;G06F8/443;G06F11/3457;G06N3/08;G06N20/10;G06F17/18;G06F8/443;G06F11/3461;G06N20/00;G06F8/31;G06N99/005;G06F8/443;G06F11/3461;G06F17/5031;G06F11/3447;G06N3/09;G06N3/0985;G06N20/00
KLA,93939753,TW-202516560-A,20250102,KLA CORP,Metrology in the presence of cmos under array (cua) structures utilizing machine learning and physical modeling,TW,G06F30/27;G01N21/9501;G06N3/088;G06N3/09;G06N20/00;G06N3/063
KLA,77856346,US-2021303757-A1,20210930,KLA CORP,Semiconductor fabrication process parameter determination using a generative adversarial network,US,G06N3/047;G06N3/045;G06N3/096;G06N3/094;G06N3/09;G06N3/0464;G06N3/0475;G05B13/027;G06N3/0475;G06N3/084;G06F2119/22;G06F30/27;G06F30/398;G06F30/31;G06N3/04;G06F30/20;G06F30/20;G06F30/31;G06N3/04;G06F30/27;G06N3/088;G06F30/31;G06N3/045;G06F2119/22;G06F30/398;G05B19/41865;G05B19/4097;G05B13/027
KLA,65362868,TW-202312241-A,20190221,KLA TENCOR CORP,Machine learning in metrology measurements,TW,G01B2210/56;G03F7/70683;G06F30/398;G03F7/70683;G03F7/70633;G01B11/272;G06N20/00;G06N99/00;G06F30/398;G03F7/70633;G06N20/00
KLA,59227060,US-11580375-B2,20170706,KLA TENCOR CORP,Accelerated training of a machine learning based model for semiconductor applications,US,G06N20/00;G06N3/094;G06N3/09;G06N3/0895;G06N3/0475;G06N3/0464;G06N3/0455;G06N3/096;G06T2207/10061;G06N3/045;G06N3/067;G06N3/08;G01Q30/02;G06F30/20;G06F30/20;G06N3/047;G06N20/00;G06N3/08;G06N3/0454;G06N3/067;G06F30/20;G06T2207/10061;G01Q30/02
MediaTek,91950497,US-2025028887-A1,20250123,MEDIATEK INC,Machine learning assisted framework for on-or-off chip power model establishment,US,G06F2119/06;G06N20/00;G06F30/3308;G06F2119/06;G06F30/33;G06N3/08;G06F2119/06;G06F30/27;G06F2119/06;G06F30/33
MediaTek,91281445,US-2024133949-A1,20240425,MEDIATEK INC,Outlier Integrated Circuit Detection Method and Outlier Integrated Circuit Detection System by Using Machine Learning Frameworks,US,G06N5/01;G06N20/20;G01R31/2894;G06N20/00;G01R31/2894;G06N20/00;G01R31/2894
MediaTek,85987271,TW-202333078-A,20230420,MEDIATEK INC,Macro placement using an artificial intelligence approach,TW,G06F30/398;G06F30/392;G06N3/08;G06N3/042;G06F30/27;G06F30/392;G06N3/0455;G06N3/092;G06N3/006
MediaTek,81362585,US-2022138570-A1,20220505,MEDIATEK INC,Trust-Region Method with Deep Reinforcement Learning in Analog Design Space Exploration,US,G06N3/0499;G06N3/092;G06N3/09;G06F30/39;G06F30/36;G06F30/27;G06N3/006;G06N3/08;G06N3/08;G06N3/08
Mentor Graphics,72243012,US-2021248299-A1,20210812,MENTOR GRAPHICS CORP,Machine learning-based classification in parasitic extraction automation for circuit design and verification,US,G06F30/27;G06F30/392;G06F30/398;G06F30/398;G06F30/392;G06N20/00;G06F30/27;G06F30/398;G06F30/392;G06N20/00
Mentor Graphics,72515487,US-2020302321-A1,20200924,MENTOR GRAPHICS CORP,Machine learning-based adjustments in volume diagnosis procedures for determination of root cause distributions,US,G06N7/01;G01R31/318566;G01R31/2894;G06F30/333;G06F30/27;G06N20/00;G06N20/00;G06F30/367;G06N20/00;G06F17/5036;G06N7/005
Mentor Graphics,71608918,US-2020233931-A1,20200723,MENTOR GRAPHICS CORP,Machine learning-based parasitic extraction automation for circuit design and verification,US,G06F30/327;G06F30/39;G06F30/33;G06F30/30;G06F30/327;G06N20/00;G06N20/00;G06F17/505
Mentor Graphics,67212925,US-2019220745-A1,20190718,MENTOR GRAPHICS CORP,Input Data Compression For Machine Learning-Based Chain Diagnosis,US,G06N3/045;G06N3/08;G01R31/318342;G06F30/30;G01R31/318547;G01R31/318583;G01R31/318583;G06N20/00;G01R31/318547;G01R31/31704;G01R31/3177;G01R31/318342;G01R31/3177;G06F17/5045;G06N3/08;G06N20/00;G01R31/31704;G06N3/09;G06N3/0499;G06F30/333
Mentor Graphics,65721436,US-2019087526-A1,20190321,MENTOR GRAPHICS CORP,Hotspot Detection Based On Litho-Aware Machine Learning,US,G03F7/70433;G06F30/20;G03F7/705;G06F30/20;G06F30/18;G03F7/705;G06F30/398;G06F30/398;G06N20/10;G03F7/70433;G06N20/00;G06F17/5081;G06F17/5009;G06F17/509;G06F15/18
Meta,77178622,US-2021247630-A1,20210812,FACEBOOK TECH LLC,Eyewear frame customization using machine learning,US,G06N3/045;G06N3/0464;G06N3/09;G06N20/00;G06N3/08;G06F30/20;G06F30/27;G06T17/00;G02C13/003;G06T2207/10028;G06T2207/10016;G06N20/00;G06T2207/20081;G06T7/60;G06T2207/30201;G06T17/00;G02C13/005;G06N20/00;G06T2207/20081;G02C13/005;G06T17/00;G06T2207/10028;G06T2207/30201;G06T2207/10016;G06T7/60
Meta,74260708,US-10909744-B1,20210202,FACEBOOK TECH LLC,Simulating garment with wrinkles based on physics based cloth simulator and machine learning model,US,G06N3/045;G06N3/0475;G06N3/094;G06N3/0464;G06N3/09;G06N3/088;G06T17/205;G06T2210/36;G06T2210/16;G06F2113/12;G06F30/27;G06F30/23;G06F30/20;G06T2210/16;G06N20/00;G06F30/20;G06T15/04;G06T15/04;G06T2210/16;G06N20/00;G06F30/20
Micron,80113865,US-12217159-B2,20220210,MICRON TECHNOLOGY INC,Fault tolerant artificial neural network computation in deep learning accelerator having integrated random access memory,US,G06N3/09;G06F9/3004;G06F17/16;G06F9/5027;G06F30/27;G06N3/08;G06F11/004;G06N3/08;G06N3/063;G06N3/063;G06F17/16;G06N3/08;G06F30/27;G06F17/16;G06F9/5027;G06F9/3004;G06N3/063
Micron,79023632,US-2023161936-A1,20211223,MICRON TECHNOLOGY INC,Integrated Sensor Device with Deep Learning Accelerator and Random Access Memory,US,G06N3/0464;G06F9/30036;G06F13/1668;G06F13/4282;G06N3/08;G06F3/0658;G06F13/1668;G06F3/0607;G06F3/0679;G06N3/063;G06F13/4282;G06F30/331;G06F3/0658;G06F13/4282;G06F30/331;G06F3/0679;G06N3/08;G06F3/0607;G06F9/30036;G06F13/1668;G06F9/30036
NVIDIA,98013963,US-2025381989-A1,20251218,NVIDIA CORP,Predicting a trajectory using one or more neural networks,US,B60W60/0027;B60W60/001;G06N7/01;G06N3/08;G06F30/15;G06N3/045;G06N3/045;G06F30/15;B60W60/0027;G06N3/045;G06F30/15;B60W60/0027
NVIDIA,94170565,US-2025029489-A1,20250123,NVIDIA CORP,Reinforcement learning for traffic simulation,US,G06N3/092;G06F30/27;G06N3/08;G06N3/045;G08G1/0133;G06N3/02;G08G1/096725;G08G1/0129;G08G1/0129;G08G1/0133;G06N3/02;G08G1/096725;G08G1/0133;G08G1/0129;G06N3/02;G08G1/096725
NVIDIA,77552821,US-12374102-B2,20240118,NVIDIA CORP,Neural network control variates,US,G06T15/506;G06T15/06;G06F17/11;G06N3/045;G06F2111/10;G06F30/27;G06V10/44;G06V10/60;G06V10/82;G06F18/24133;G06V10/82;G06V10/44;G06V10/60;G06V20/10;G06V20/10;G06F2111/10;G06V10/82;G06V10/60;G06V10/44;G06T15/506;G06T15/06;G06N3/045;G06F30/27;G06F17/11;G06V20/10
NVIDIA,88307680,US-2023334215-A1,20231019,NVIDIA CORP,Generative self-supervised learning to transform circuit netlists,US,G06F30/392;G06F30/394;G06K9/6264;G06N20/00;G06F30/392;G06N20/00;G06F30/394;G06F18/2185;G06F30/394;G06F30/392;G06F2119/12;G06N3/08;G06N3/0455;G06N3/063
NVIDIA,86144395,US-2023153604-A1,20230518,NVIDIA CORP,Performing simulations using machine learning,US,G06N3/0464;G06N3/063;G06N3/084;G06N3/0442;G06N3/042;G06F30/27;G06N3/08;G06F30/27;G06F30/27;G06N3/08;G06F30/20;G06N20/00
NVIDIA,86323686,US-12417334-B2,20230518,NVIDIA CORP,Lithography simulation using a neural network,US,G06F30/27;G06F17/142;G06F2119/18;G06N3/044;G06N3/084;G06N3/006;G06N3/09;G06N3/045;G06N3/0475;G06N3/0464;G06F30/398;G03F7/705;G06F2119/18;G06F30/27;G06F17/142;G06F30/398
NVIDIA,85983960,US-12387028-B2,20230504,NVIDIA CORP,Data path circuit design using reinforcement learning,US,G06N20/00;G06F30/327;G06N20/00;G06N3/084;G06N3/092;G06N3/0495;G06N3/0464;G06F30/32;G06F30/337;G06F2115/10;G06N3/006;G06N3/044;G06F30/394;G06F30/27;G06F30/32;G06N20/00;G06F30/327;G06F30/394
